#Id	Organism	TaxonID	Full Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000010085	Sodalis glossinidius str. 'morsitans'	343509	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Sodalis.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Sodalis_glossinidius_morsitans	0.5585574098381149	0.5609942474673473	0.5330356285412465	3454.0	0.5447029077563439	0.7877974062763566	0.5753454805945416	4171146.0	885128.0	2399850.0	67.0	47.582172449715785	50.04349046121133	57.82918294941064	40.37654205872604	40.69498893817563	51.78168759493073	54.0	0.7347943060977282	4.104767346934085	0.08921451079515398	1.3235103929094525	-3.668847379090641	-5.889615384615383	-1.6448085375036285	-1.74868	17.0	17.0	0.7756224667052692	7.0	7.0	1845.0	774.134	1725.0	698.658	100.0	9.834423341195714	1.7222139685056717	2.922567050141092	368.0	-10.878258214597267	-14.986618202965976	4.108359988368712	-8.480392156862745	-14.419607843137255	5.939215686274509
GCA_000203875	Ralstonia eutropha JMP134	264198	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Cupriavidus.	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_eutropha_JMP134	0.6542589308495721	0.6563706181412867	0.6126820908311911	5827.0	0.5986154101916576	0.8841846805716179	0.8711156285662021	6532685.0	756585.0	5690724.0	65.0	36.37489018498795	46.13568632287608	57.0668123888548	31.97854457769703	37.58645763729798	49.962232817290285	55.0	1.239677940609011	3.6708016526971283	0.6413273993484957	1.081562467953878	-4.24339684174391	-5.763090909090912	-1.6800392344661987	-1.8978883636363637	17.0	17.0	0.9004633602196671	6.0	6.0	3444.0	1252.276	3249.0	1224.234	100.0	5.574525328959908	1.8625761411357864	2.800351322983552	709.0	-11.599637270070483	-19.903403816400207	8.303766546329722	-9.750943396226415	-16.649056603773584	6.898113207547169
GCA_000010045	Desulfitobacterium hafniense Y51	138119	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfitobacterium.	Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfitobacterium_hafniense_Y51	0.48451575827171267	0.48591221840998955	0.4825025960539979	5164.0	0.47474729979497193	0.867319163884492	0.8461206864943971	5727534.0	759934.0	4846185.0	58.0	54.22646791523036	53.39858471259623	58.869504277644346	50.82552108521185	48.415525934158495	57.25817124963599	50.0	4.043720326864726	7.42010637012497	1.3637229367573187	2.314448595218859	-6.937026922332006	-9.8266	-2.1534501530118155	-2.4927512	16.0	15.0	0.7893106119287374	6.0	6.0	4455.0	1927.248	4557.0	1612.576	100.0	4.8029276993885475	2.649766890849609	3.567589121934016	1539.0	-8.067702152414194	-12.255117316269148	4.187415163854954	-7.995833333333334	-12.779166666666667	4.783333333333334
GCA_000014385	Oenococcus oeni PSU-1	203123	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Oenococcus.	Bacteria_Firmicutes_Bacilli_Lactobacillales_Leuconostocaceae_Oenococcus_oeni_PSU_1	0.38915218858934714	0.390143744208426	0.4284874320152874	1662.0	0.37912664338426993	0.8872035481829154	0.824428522726826	1780517.0	200836.0	1467909.0	42.0	50.71897326347523	54.574682083048344	58.78438505214136	42.868413664351266	44.9822295956116	55.628669082929115	51.0	2.775019029828791	5.837459475989281	2.176878946944866	2.695014054004871	-3.9268392534617664	-7.229019607843138	-1.246521264298615	-1.6634729411764706	17.0	17.0	0.8531889290012034	2.0	2.0	1031.0	338.074	969.0	220.11	100.0	5.760644946098266	2.235002314562607	2.4062950315033294	107.0	-5.866325301204819	-9.339843373493975	3.4735180722891568	-5.74313725490196	-10.894117647058822	5.150980392156862
GCA_000019885	Coxiella burnetii CbuK_Q154	434924	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella.	Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella_burnetii_CbuK_Q154	0.4306162546464919	0.4318141110773653	0.4708832667554372	1961.0	0.424934268416365	0.9005380253017304	0.8148451359604478	2063100.0	205200.0	1681107.0	41.0	53.7207057464239	54.61703200482174	58.79037866986068	53.91549978281261	52.151176064512214	58.17522526943366	53.0	1.4315732481661638	4.32698061868609	0.83580169673111	2.1397251372824573	-3.2446863844977156	-5.167735849056606	-1.3285075165731794	-1.8016630188679246	17.0	16.0	0.8108108108108109	1.0	1.0	940.0	401.69	844.0	293.914	100.0	6.060098472345543	2.634025103794989	2.718054967678196	283.0	-7.3115669205658325	-10.14151795429815	2.829951033732318	-6.851923076923077	-10.815384615384614	3.9634615384615377
GCA_000018265	Salinispora arenicola CNS-205	391037	Bacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Salinispora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Salinispora_arenicola_CNS_205	0.6996777803728627	0.7015500936009125	0.6806656755863891	4844.0	0.6636770563567288	0.8596157412231971	0.845759018491933	5786361.0	812314.0	4893867.0	51.0	35.93736068227959	50.076868276329336	59.2273987855007	31.775028924300532	42.966288260569584	55.811899475123624	59.0	1.9670026493120598	3.7558910699641403	1.4666779129226286	2.0597204671314193	-4.7011436829066735	-5.870338983050847	-2.478495441783657	-2.533573898305085	17.0	16.0	0.6081750619322873	3.0	3.0	2829.0	1328.93	3124.0	1798.622	99.98	3.6073237540669463	3.353413169785709	3.6729808065028138	1927.0	-17.787791778558148	-22.084011567857882	4.296219789299731	-15.087719298245617	-19.69122807017544	4.6035087719298255
GCA_000018665	Delftia acidovorans SPH-1	398578	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Delftia.	Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Delftia_acidovorans_SPH_1	0.675416762749326	0.6775527080108986	0.6064104305310335	5975.0	0.6618119694779124	0.888385306628106	0.8765984082190299	6767514.0	755354.0	5932392.0	79.0	32.97111362937775	44.04257585761074	55.52589232503866	33.483391882088355	39.06882248117989	49.78176906322892	54.0	1.0426802518348548	3.8481358625500866	0.5665543094086513	1.1045263378126613	-3.868568798125205	-5.742777777777777	-1.5700013257449097	-1.6396700000000002	17.0	17.0	0.9278661087866109	5.0	5.0	3254.0	1110.232	3038.0	1137.918	100.0	7.001004962047125	1.7509172082249196	3.037741450434347	1339.0	-11.398188369364838	-21.004290263113795	9.606101893748953	-10.01346153846154	-16.175	6.161538461538462
GCA_000011585	Methanococcus maripaludis S2	267377	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus.	Archaea_Euryarchaeota_Methanococci_Methanococcales_Methanococcaceae_Methanococcus_maripaludis_S2	0.34003800773826615	0.3410369525886639	0.37322673226732267	1716.0	0.22505825880853267	0.8981336277501495	0.8806377800265721	1661137.0	169214.0	1462860.0	35.0	42.62037897052308	52.442009067358924	58.4310491446549	35.37052049628111	41.18044332070815	51.28377030032472	60.0	5.116142880004531	7.5722867643024125	2.7495984515023273	3.0244028318196876	-4.5395979020979045	-6.322500000000001	-1.127665734265734	-1.3040296666666669	18.0	17.0	0.8513986013986014	3.0	3.0	726.0	297.16	690.0	185.336	100.0	3.9713434831753656	2.335825843578612	2.508498947806673	124.0	-5.850186806771745	-7.521663747810859	1.6714769410391128	-6.722033898305084	-8.52542372881356	1.8033898305084746
GCA_000210735	Faecalibacterium prausnitzii L2-6	718252	Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium.	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_prausnitzii_L26_draft_genome.	0.5858904713582029	0.5882135624528669	0.594928713228659	2756.0	0.5272454842144307	0.7164267002110878	0.7156318467667078	3321367.0	941851.0	2376876.0	57.0	40.78151351838257	46.80237005275034	57.737407089412955	32.602016381870754	37.25021193555111	49.49706236938941	56.0	3.591250811770864	7.006462317108821	0.8287450401139388	2.1909986502350263	-6.763453683442717	-9.315535714285714	-2.0619582421590117	-1.967870357142857	16.0	15.0	1.0	0.0	0.0	2481.0	940.906	2452.0	801.356	100.0	5.8311059005192805	2.5376463136005105	3.3422504598630574	849.0	-9.067978121463598	-16.14127121840815	7.073293096944551	-7.837735849056602	-15.973584905660383	8.135849056603773
GCA_000200715	Cenarchaeum symbiosum A	414004	Archaea; Thaumarchaeota; Cenarchaeales; Cenarchaeaceae; Cenarchaeum.	Archaea_Thaumarchaeota_Cenarchaeales_Cenarchaeaceae_Cenarchaeum_symbiosum_A.	0.5775844829425707	0.5791955707012247	0.5823279459746566	2014.0	0.5278177170700535	0.9149199593562325	0.9120584660009408	2045086.0	173996.0	1865238.0	39.0	47.66461950869983	52.05918827463679	58.43255429706836	43.450771169046064	48.800121561649995	56.285764322457645	60.0	0.38543023930759435	2.62242705183487	0.09771747915683641	0.9901758691666394	-2.478773584905657	-4.820000000000002	-1.7491399702085446	-2.086006333333333	15.0	15.0	0.7750744786494538	1.0	1.0	497.0	430.908	687.0	450.922	100.0	7.947719256739475	4.016763420480232	4.0225976695751955	1356.0	-14.194052419354838	-15.50398185483871	1.3099294354838709	-13.26333333333333	-14.285	1.0216666666666667
GCA_000062885	Saccharopolyspora erythraea NRRL 2338	405948	Bacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharopolyspora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Saccharopolyspora_erythraea_NRRL_2338	0.7162171684965436	0.71823100633558	0.6823127530364372	7004.0	0.7113924628014101	0.8529109116799924	0.8432022920305547	8212805.0	1208014.0	6925056.0	49.0	31.645600528086714	46.15879009937946	58.60228752947286	29.306840498149338	40.38670525853473	54.43396100322277	60.0	2.0202646811588387	3.8559969432638903	1.5616863810221544	2.1237186802226926	-4.805680422675997	-6.214833333333332	-2.568385120662576	-2.6563156666666665	17.0	15.0	0.5946601941747572	4.0	4.0	4321.0	2027.76	4648.0	2744.712	99.99	3.7569335892249693	3.2097417389305316	3.7454435080175412	3255.0	-18.00583190394511	-23.188050314465407	5.1822184105202975	-14.643859649122808	-20.44561403508772	5.801754385964911
GCA_000018845	Methylobacterium extorquens PA1	419610	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methylobacteriaceae; Methylobacterium.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_extorquens_PA1	0.6922400616731058	0.6945309977397481	0.6706089043150362	4750.0	0.6220648033025525	0.8362968763079964	0.8203351614668496	5471154.0	895645.0	4488180.0	55.0	34.557837422356286	47.94022056510178	58.4619823173676	29.824090946749582	40.39484745312724	53.10540146886855	54.0	1.5460828717114834	3.7028995511740623	1.2644998018446212	1.3351399904911596	-4.173903157894731	-5.928888888888893	-2.1931762021052714	-2.0480070370370367	16.0	17.0	0.828	5.0	5.0	2816.0	1188.88	2788.0	1481.398	100.0	4.738302204344518	2.7429291129337625	3.542537413682994	1983.0	-15.518557570645298	-21.535381695487136	6.01682412484184	-14.330769230769231	-19.868846153846157	5.538076923076924
GCA_000269945	Lactococcus garvieae Lg2	420890	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus.	Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Lactococcus_garvieae_Lg2	0.3966513286531969	0.39783729275396523	0.4209138840070299	1895.0	0.3845775153067961	0.8851979975193028	0.8601313466030945	1963964.0	225467.0	1689267.0	62.0	48.52835239379234	52.149684028662946	59.014996143984604	33.64805366303865	34.52790793499481	45.84549114227206	53.0	4.157767504123584	6.374750820119082	2.7891138327015588	3.814309247928858	-4.64474656810982	-6.421509433962265	-1.3963678141499498	-1.3583611320754716	17.0	16.0	0.8981530343007915	5.0	5.0	1401.0	481.25	1304.0	313.934	99.61	2.843416198563497	1.3397083038420927	2.5855603279804775	234.0	-4.9925634249471464	-9.117875264270614	4.125311839323468	-5.125490196078432	-10.019607843137253	4.894117647058824
GCA_000063545	Orientia tsutsugamushi str. Boryong	357244	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Orientia.	Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiaceae_Rickettsieae_Orientia_tsutsugamushi_Boryong	0.3110153841147422	0.31152565994425313	0.3241455347298787	1565.0	0.3059148153342627	0.7425708175309383	0.5778845923299442	2127051.0	547565.0	1229190.0	33.0	41.28615583191604	54.99656322641263	60.11513216173516	37.910948810814624	50.174780725520954	58.61785647034613	51.0	3.595922244569604	6.091965259639088	3.387028632364354	5.890275450398745	-1.658203324808182	-2.8492156862745097	-0.8265482352941141	-1.029136862745098	17.0	17.0	0.7827476038338658	1.0	1.0	391.0	197.04	267.0	107.758	99.96000000000001	3.981596148981761	2.604918926506288	2.410040769206469	253.0	-5.64507042253521	-6.96775928297055	1.3226888604353393	-4.1128	-7.645999999999999	3.5332
GCA_000007585	Porphyromonas gingivalis W83	242619	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Porphyromonas.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_gingivalis_W83	0.4937834597496741	0.4951756411726839	0.4745214343488811	1858.0	0.47812444203188414	0.8615031687971202	0.8307070351904606	2343476.0	324564.0	1946742.0	52.0	55.76546006941253	55.24891434891434	59.48881512788594	49.966703988643815	47.897500432097814	56.7978796881597	52.0	1.8508552914514598	5.018719766338538	1.2256053008321837	4.047544142087565	-1.009547657512112	-1.808269230769231	-0.8963275821216985	-0.9368900000000001	18.0	15.0	0.9472551130247578	4.0	4.0	233.0	239.958	164.0	150.806	100.0	6.068250985104316	2.6176427750280835	3.4325392871163114	741.0	-6.018092672413793	-12.585075431034484	6.566982758620689	-4.035384615384616	-12.25	8.214615384615385
GCA_000060345	Gramella forsetii KT0803	411154	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Gramella_forsetii_KT0803	0.3730034954037518	0.37391598697572453	0.3890115599428497	3348.0	0.3137882706835455	0.8967925201364235	0.8872373445589206	3798465.0	392030.0	3370140.0	43.0	49.72498529495884	56.00622286877999	59.75375572329807	44.19467029957909	46.5177671839211	57.35698299133185	54.0	3.9761800915971017	5.764239871875806	3.0873746396440747	4.168888035865994	-0.7495131421744398	-1.192962962962963	-0.5874236618876891	-0.807747037037037	0.0	0.0	0.9139784946236559	3.0	3.0	286.0	268.722	140.0	133.538	98.92	2.3932986592446137	2.706098877809675	3.0132314730554115	876.0	-4.263321385902032	-8.712308841099164	4.448987455197132	-3.890740740740741	-9.907407407407407	6.016666666666667
GCA_000019345	Ureaplasma parvum serovar 3 str. ATCC 27815	505682	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Ureaplasma.	Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Ureaplasma_parvum_serovar_3_str._ATCC_27815	0.2577503337285873	0.25809441117854265	0.3163031278973308	601.0	0.2540693178526217	0.93214257681803	0.8919432364080944	751679.0	51007.0	670455.0	29.0	34.408253643907955	47.75023437330643	57.656578548189984	32.29086393630865	40.47919890672957	53.92871905397731	51.0	5.492387046438404	6.150022080692997	5.1133774294037435	4.881594851591241	-3.5549166666666703	-5.57	-0.8758049999999982	-1.1777164705882353	16.0	15.0	0.9234608985024958	2.0	2.0	386.0	85.184	353.0	43.664	50.519999999999996	-0.0009704011576053856	1.6082529882360785	1.5852123193904963	35.0	-3.678745819397994	-5.6923076923076925	2.013561872909699	-3.9714285714285706	-6.540816326530612	2.5693877551020408
GCA_000154745	Phaeobacter gallaeciensis 2.10	383629	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Phaeobacter.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Phaeobacter_gallaeciensis_2.10	0.6029108496879649	0.6048375984868413	0.5842829076620825	3478.0	0.5573810165881856	0.884656893031216	0.8764717527247881	3758274.0	433491.0	3294021.0	56.0	44.85087314054558	49.93761663505492	57.666198785044465	36.0530494193089	39.826399904967055	51.366257766317105	56.0	1.665597392492989	4.350647739764028	0.4122623132887849	1.5419213564273309	-4.890753306497961	-6.128363636363638	-1.9579060092006972	-1.968308	16.0	16.0	0.9114433582518688	4.0	4.0	2445.0	965.204	2404.0	925.534	100.0	5.977924742204529	1.912169184041921	3.2932564734601475	758.0	-11.05348703170029	-17.578314121037465	6.524827089337176	-10.684905660377357	-15.539622641509432	4.854716981132076
GCA_000020845	Vibrio fischeri MJ11	388396	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Aliivibrio.	Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio_fischeri_MJ11_I	0.3900534632152385	0.3911095442840593	0.45022461814914644	3765.0	0.3189503949198193	0.8851824415911923	0.8672466862494007	4323877.0	496457.0	3749868.0	123.0	45.35507175849384	50.50346867666799	58.7505506283464	36.447249991695514	36.40228949196133	48.47910174099622	55.0	3.1645264819965275	4.495677928006868	1.6900546256613294	1.8509228915382876	-3.9792003188097533	-5.681272727272728	-1.1151582199787542	-1.4320738181818182	17.0	16.0	0.9179282868525896	10.0	10.0	2296.0	652.094	1868.0	407.988	94.47	1.6469101728734594	1.2315794218492562	1.982838964219649	171.0	-5.715210061546696	-9.294594594594596	3.5793845330478993	-8.300943396226415	-11.856603773584904	3.5556603773584903
GCA_000017405	Ochrobactrum anthropi ATCC 49188	439375	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Ochrobactrum.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Brucellaceae_Ochrobactrum_anthropi_ATCC_49188_1	0.5709304167508422	0.5727477899575032	0.5808430065036635	4478.0	0.5616398440476219	0.881458845193435	0.8723912905313755	4783208.0	567007.0	4172829.0	57.0	46.73322317694425	50.03791744585753	57.63489997265359	37.744350547112596	40.617873542081966	51.095772913412006	56.0	1.4787524907990433	4.406618473741438	0.23485517081241586	1.746625255401458	-4.741400491400464	-5.513750000000001	-1.9079838552602268	-2.1491257142857143	17.0	17.0	0.8896828941491738	4.0	4.0	3131.0	1261.344	2876.0	1145.36	100.0	7.3182273424904825	1.7947338445460943	2.6552945489852116	418.0	-10.89828788556102	-15.937487706750114	5.039199821189092	-10.407407407407407	-17.005555555555556	6.598148148148149
GCA_000520875	Rhizobium leguminosarum bv. trifolii CB782	1033991	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium/Agrobacterium group; Rhizobium.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_RhizobiumAgrobacterium_group_Rhizobium_leguminosarum_bv._trifolii_CB782	0.622814791908095	0.6248793991241863	0.6101646090534979	4075.0	0.5499933894376705	0.875060523839541	0.8596801600570066	4378440.0	547040.0	3764058.0	49.0	39.49293203589764	46.98425525717285	57.10585620832441	34.434821303744776	40.18056788181169	51.49218855567165	58.0	1.650264240722638	4.576382484779718	0.35073758152631174	1.642619166800374	-4.982775460122688	-5.623157894736842	-2.041012618404915	-2.098369824561403	17.0	16.0	0.8883435582822086	3.0	3.0	2916.0	1176.72	2762.0	1151.442	100.0	7.329584270528746	2.0061886912484668	2.9663535163850385	898.0	-11.550171990171991	-18.083115479115477	6.53294348894349	-10.225454545454545	-16.320000000000004	6.094545454545455
GCA_000013385	Anaeromyxobacter dehalogenans 2CP-C	290397	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Anaeromyxobacteraceae; Anaeromyxobacter.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Anaeromyxobacter_dehalogenans_2CP_C	0.7491363858472949	0.751356423882824	0.6882804995196926	4411.0	0.7484348520805506	0.9123804049044586	0.9041595666402512	5013479.0	439279.0	4532985.0	48.0	28.886540839463645	44.63378734659029	58.873315539697295	28.445758787257926	39.99099560869253	56.49623244869147	54.0	2.7767727189203395	3.5210195442187153	2.901648287577541	2.1111810612777164	-4.7675238095237935	-5.740000000000002	-2.527988848072571	-2.4406448148148145	17.0	17.0	0.7186579007027885	2.0	2.0	2577.0	1009.77	2865.0	1684.914	60.17	0.21770973797656645	3.2864135792483347	4.005017806705411	3469.0	-19.750102063960085	-25.408958947607164	5.658856883647085	-14.330188679245284	-19.766037735849054	5.435849056603774
GCA_000069225	Clavibacter michiganensis subsp. sepedonicus	31964	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Clavibacter.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382	0.7274660669277824	0.7296382230226494	0.6801008651797747	2888.0	0.7265229857128981	0.8902955062610379	0.8457091828045092	3258645.0	357488.0	2755866.0	44.0	29.73249097505105	45.07797887985936	58.383680714766314	28.454772076322495	40.24513194728224	53.12007302262279	54.0	2.613146783841871	3.284974032002678	2.4020181158089637	1.784726261928155	-4.2206061655697855	-5.517222222222222	-2.195009760997582	-2.076411481481481	18.0	16.0	0.643005540166205	2.0	2.0	1506.0	620.614	1611.0	896.714	54.230000000000004	0.06939081752632506	2.9948349108825423	3.6687008821903775	1685.0	-17.699101318528797	-22.57911172796669	4.88001040943789	-12.08627450980392	-18.85686274509804	6.770588235294118
